	Feature	KW	Group1	Group2	p	q
54	Methanobrevibacter	4.285488402295948e-09	E_d7	FL_d7	0.05881607587417701	0.08234250622384781
55	Methanobrevibacter	4.285488402295948e-09	FR_d13	FL_d7	0.5924862289659981	0.6144301633721462
56	Methanomethylophilaceae uncl	4.416314135241819e-09	RF_d0	SAM_d13	0.01149971545293227	0.021466135512140237
57	Methanomethylophilaceae uncl	4.416314135241819e-09	RF_d0	FL_d13	1.273153298617246e-06	1.188276412042763e-05
58	Methanomethylophilaceae uncl	4.416314135241819e-09	RF_d0	E_d13	7.959587940030086e-07	1.114342311604212e-05
59	Methanomethylophilaceae uncl	4.416314135241819e-09	RF_d0	RSP_d0	0.01713731377013512	0.029990299097736463
60	Methanomethylophilaceae uncl	4.416314135241819e-09	RF_d0	E_d7	1.9609194386621317e-07	5.490574428253969e-06
61	Methanomethylophilaceae uncl	4.416314135241819e-09	RF_d0	FR_d13	0.007321471912552908	0.01585040317441314
62	Methanomethylophilaceae uncl	4.416314135241819e-09	RF_d0	FL_d7	0.0036101318211788592	0.009189426453909823
63	Methanomethylophilaceae uncl	4.416314135241819e-09	SAM_d13	FL_d13	0.0021782226416449412	0.006776692662895372
64	Methanomethylophilaceae uncl	4.416314135241819e-09	SAM_d13	E_d13	0.0014370764039540376	0.0050297674138391315
65	Methanomethylophilaceae uncl	4.416314135241819e-09	SAM_d13	RSP_d0	0.6209266114675163	0.7405420233552047
66	Methanomethylophilaceae uncl	4.416314135241819e-09	SAM_d13	E_d7	0.000400366200254025	0.0016014648010161
67	Methanomethylophilaceae uncl	4.416314135241819e-09	SAM_d13	FR_d13	0.9461483402423593	0.9461483402423593
68	Methanomethylophilaceae uncl	4.416314135241819e-09	SAM_d13	FL_d7	0.6121843689740697	0.7405420233552047
69	Methanomethylophilaceae uncl	4.416314135241819e-09	FL_d13	E_d13	0.9026550796792511	0.9360867492970011
70	Methanomethylophilaceae uncl	4.416314135241819e-09	FL_d13	RSP_d0	0.11238182986489974	0.16561532822195751
71	Methanomethylophilaceae uncl	4.416314135241819e-09	FL_d13	E_d7	0.6347503057330326	0.7405420233552047
72	Methanomethylophilaceae uncl	4.416314135241819e-09	FL_d13	FR_d13	0.00031040266269269145	0.0014485457592325602
73	Methanomethylophilaceae uncl	4.416314135241819e-09	FL_d13	FL_d7	0.010532667071238629	0.021065334142477257
74	Methanomethylophilaceae uncl	4.416314135241819e-09	E_d13	RSP_d0	0.09478691922442527	0.1474463187935504
75	Methanomethylophilaceae uncl	4.416314135241819e-09	E_d13	E_d7	0.724280801996215	0.8111944982357608
76	Methanomethylophilaceae uncl	4.416314135241819e-09	E_d13	FR_d13	0.00017847123914957388	0.0009994389392376137
77	Methanomethylophilaceae uncl	4.416314135241819e-09	E_d13	FL_d7	0.007359115759548958	0.01585040317441314
78	Methanomethylophilaceae uncl	4.416314135241819e-09	RSP_d0	E_d7	0.05609308503378861	0.09238861064388713
79	Methanomethylophilaceae uncl	4.416314135241819e-09	RSP_d0	FR_d13	0.5699985388102784	0.7405420233552047
80	Methanomethylophilaceae uncl	4.416314135241819e-09	RSP_d0	FL_d7	0.8806640531344948	0.9360867492970011
81	Methanomethylophilaceae uncl	4.416314135241819e-09	E_d7	FR_d13	3.252844486857059e-05	0.00022769911407999414
82	Methanomethylophilaceae uncl	4.416314135241819e-09	E_d7	FL_d7	0.0024222836395440084	0.006782394190723223
83	Methanomethylophilaceae uncl	4.416314135241819e-09	FR_d13	FL_d7	0.5138021081048556	0.7193229513467978
84	Candidatus Methanomethylophilus	1.767114780460827e-10	RF_d0	SAM_d13	0.0006768908680705824	0.0018952944305976307
85	Candidatus Methanomethylophilus	1.767114780460827e-10	RF_d0	FL_d13	0.014123359463530239	0.026363604331923113
86	Candidatus Methanomethylophilus	1.767114780460827e-10	RF_d0	E_d13	0.00010453696737917349	0.0004568642514880021
87	Candidatus Methanomethylophilus	1.767114780460827e-10	RF_d0	RSP_d0	0.9620579725815122	0.9620579725815122
88	Candidatus Methanomethylophilus	1.767114780460827e-10	RF_d0	E_d7	1.1914985694607873e-07	3.3361959944902047e-06
89	Candidatus Methanomethylophilus	1.767114780460827e-10	RF_d0	FR_d13	0.03440960292096295	0.053526048988164585
90	Candidatus Methanomethylophilus	1.767114780460827e-10	RF_d0	FL_d7	7.321267207267353e-06	5.124887045087147e-05
91	Candidatus Methanomethylophilus	1.767114780460827e-10	SAM_d13	FL_d13	0.21142014288343747	0.2573810435102717
92	Candidatus Methanomethylophilus	1.767114780460827e-10	SAM_d13	E_d13	0.5245439244375414	0.5439714771944874
93	Candidatus Methanomethylophilus	1.767114780460827e-10	SAM_d13	RSP_d0	0.002705647968970238	0.006887103921015152
94	Candidatus Methanomethylophilus	1.767114780460827e-10	SAM_d13	E_d7	0.012134700510139386	0.02426940102027877
95	Candidatus Methanomethylophilus	1.767114780460827e-10	SAM_d13	FR_d13	0.027784848668892994	0.048623485170562745
96	Candidatus Methanomethylophilus	1.767114780460827e-10	SAM_d13	FL_d7	0.1510618233290958	0.1922605024188492
97	Candidatus Methanomethylophilus	1.767114780460827e-10	FL_d13	E_d13	0.05929135836769237	0.08571907000185182
98	Candidatus Methanomethylophilus	1.767114780460827e-10	FL_d13	RSP_d0	0.03152699486376081	0.051926815069723686
99	Candidatus Methanomethylophilus	1.767114780460827e-10	FL_d13	E_d7	0.0001713640004453229	0.0005997740015586301
100	Candidatus Methanomethylophilus	1.767114780460827e-10	FL_d13	FR_d13	0.4488603941161132	0.4833881167404296
101	Candidatus Methanomethylophilus	1.767114780460827e-10	FL_d13	FL_d7	0.00724298417512503	0.015600273607961603
102	Candidatus Methanomethylophilus	1.767114780460827e-10	E_d13	RSP_d0	0.0005998997559035427	0.0018663547961443548
103	Candidatus Methanomethylophilus	1.767114780460827e-10	E_d13	E_d7	0.06122790714417987	0.08571907000185182
104	Candidatus Methanomethylophilus	1.767114780460827e-10	E_d13	FR_d13	0.003334269687978438	0.007779962605283022
105	Candidatus Methanomethylophilus	1.767114780460827e-10	E_d13	FL_d7	0.42403866041927973	0.4749232996695933
106	Candidatus Methanomethylophilus	1.767114780460827e-10	RSP_d0	E_d7	2.5595386490615926e-06	2.3889027391241532e-05
107	Candidatus Methanomethylophilus	1.767114780460827e-10	RSP_d0	FR_d13	0.06989872911774499	0.09319830549032665
108	Candidatus Methanomethylophilus	1.767114780460827e-10	RSP_d0	FL_d7	7.044779278259319e-05	0.00039450763958252187
109	Candidatus Methanomethylophilus	1.767114780460827e-10	E_d7	FR_d13	3.459285537946057e-07	4.84299975312448e-06
110	Candidatus Methanomethylophilus	1.767114780460827e-10	E_d7	FL_d7	0.28353511397380904	0.3307909663027772
111	Candidatus Methanomethylophilus	1.767114780460827e-10	FR_d13	FL_d7	0.00011421606287200053	0.0004568642514880021
112	Methanimicrococcus	4.0520138578615096e-15	RF_d0	SAM_d13	1.960329705985819e-06	7.841318823943276e-06
113	Methanimicrococcus	4.0520138578615096e-15	RF_d0	FL_d13	2.1885528770067196e-08	3.0639740278094076e-07
114	Methanimicrococcus	4.0520138578615096e-15	RF_d0	E_d13	1.734417777978672e-08	3.0639740278094076e-07
115	Methanimicrococcus	4.0520138578615096e-15	RF_d0	RSP_d0	0.9806759636327331	0.9806759636327331
116	Methanimicrococcus	4.0520138578615096e-15	RF_d0	E_d7	0.01860895600697355	0.030650045187956436
117	Methanimicrococcus	4.0520138578615096e-15	RF_d0	FR_d13	2.752401714685768e-06	9.633406001400188e-06
118	Methanimicrococcus	4.0520138578615096e-15	RF_d0	FL_d7	0.04976779068612605	0.06967490696057647
119	Methanimicrococcus	4.0520138578615096e-15	SAM_d13	FL_d13	0.2670891019895485	0.3116039523211399
120	Methanimicrococcus	4.0520138578615096e-15	SAM_d13	E_d13	0.24483929534475868	0.2980652291153584
121	Methanimicrococcus	4.0520138578615096e-15	SAM_d13	RSP_d0	2.1615184014632432e-05	5.502046840088255e-05
122	Methanimicrococcus	4.0520138578615096e-15	SAM_d13	E_d7	0.0014704380524779884	0.0027448176979589117
123	Methanimicrococcus	4.0520138578615096e-15	SAM_d13	FR_d13	0.524356787617945	0.5872796021320984
124	Methanimicrococcus	4.0520138578615096e-15	SAM_d13	FL_d7	0.0002172009930168719	0.00046781752342095484
125	Methanimicrococcus	4.0520138578615096e-15	FL_d13	E_d13	0.957584609101684	0.9806759636327331
126	Methanimicrococcus	4.0520138578615096e-15	FL_d13	RSP_d0	5.689409123719393e-07	3.9825863866035755e-06
127	Methanimicrococcus	4.0520138578615096e-15	FL_d13	E_d7	1.7847504703772817e-05	4.997301317056389e-05
128	Methanimicrococcus	4.0520138578615096e-15	FL_d13	FR_d13	0.05509577039181752	0.07346102718909002
129	Methanimicrococcus	4.0520138578615096e-15	FL_d13	FL_d7	1.525145563296298e-06	7.1173459620493914e-06
130	Methanimicrococcus	4.0520138578615096e-15	E_d13	RSP_d0	4.7139426174216777e-07	3.9825863866035755e-06
131	Methanimicrococcus	4.0520138578615096e-15	E_d13	E_d7	1.4027442256657799e-05	4.364093146515759e-05
132	Methanimicrococcus	4.0520138578615096e-15	E_d13	FR_d13	0.0477560493387738	0.06967490696057647
133	Methanimicrococcus	4.0520138578615096e-15	E_d13	FL_d7	1.1673686399199888e-06	6.537264383551937e-06
134	Methanimicrococcus	4.0520138578615096e-15	RSP_d0	E_d7	0.03690404301591676	0.05740628913587051
135	Methanimicrococcus	4.0520138578615096e-15	RSP_d0	FR_d13	3.825167826831756e-05	8.925391595940764e-05
136	Methanimicrococcus	4.0520138578615096e-15	RSP_d0	FL_d7	0.08271615422911723	0.10527510538251283
137	Methanimicrococcus	4.0520138578615096e-15	E_d7	FR_d13	0.0023987494081637297	0.004197811464286528
138	Methanimicrococcus	4.0520138578615096e-15	E_d7	FL_d7	0.6046912645015554	0.6512059771555212
139	Methanimicrococcus	4.0520138578615096e-15	FR_d13	FL_d7	0.00027951698434419274	0.0005590339686883855
140	Methanomethylophilaceae	1.7908282307718934e-14	RF_d0	SAM_d13	0.07527355482597431	0.10133593887479231
141	Methanomethylophilaceae	1.7908282307718934e-14	RF_d0	FL_d13	5.516245797412268e-05	0.00014041352938867592
142	Methanomethylophilaceae	1.7908282307718934e-14	RF_d0	E_d13	6.702358618600154e-06	2.6809434474400617e-05
143	Methanomethylophilaceae	1.7908282307718934e-14	RF_d0	RSP_d0	0.7614375336582544	0.7614375336582544
144	Methanomethylophilaceae	1.7908282307718934e-14	RF_d0	E_d7	7.705135785183374e-08	2.1574380198513446e-06
145	Methanomethylophilaceae	1.7908282307718934e-14	RF_d0	FR_d13	0.017928498872842088	0.027888776024421025
146	Methanomethylophilaceae	1.7908282307718934e-14	RF_d0	FL_d7	3.533551141344756e-07	3.2979810652551054e-06
147	Methanomethylophilaceae	1.7908282307718934e-14	SAM_d13	FL_d13	0.0028683163464521193	0.0053541905133772895
148	Methanomethylophilaceae	1.7908282307718934e-14	SAM_d13	E_d13	0.0003137303717844315	0.0006757269546126217
149	Methanomethylophilaceae	1.7908282307718934e-14	SAM_d13	RSP_d0	0.05107210408283579	0.07526415338523168
150	Methanomethylophilaceae	1.7908282307718934e-14	SAM_d13	E_d7	1.975847279323812e-06	9.220620636844456e-06
151	Methanomethylophilaceae	1.7908282307718934e-14	SAM_d13	FR_d13	0.5284196082306001	0.5748856454830211
152	Methanomethylophilaceae	1.7908282307718934e-14	SAM_d13	FL_d7	1.1671601751181689e-05	3.268048490330873e-05
153	Methanomethylophilaceae	1.7908282307718934e-14	FL_d13	E_d13	0.5338223850913768	0.5748856454830211
154	Methanomethylophilaceae	1.7908282307718934e-14	FL_d13	RSP_d0	6.996348452970185e-05	0.00016324813056930432
155	Methanomethylophilaceae	1.7908282307718934e-14	FL_d13	E_d7	0.07600195415609423	0.10133593887479231
156	Methanomethylophilaceae	1.7908282307718934e-14	FL_d13	FR_d13	0.004918406247871812	0.008607210933775672
157	Methanomethylophilaceae	1.7908282307718934e-14	FL_d13	FL_d7	0.16087803768450903	0.2047538661439206
158	Methanomethylophilaceae	1.7908282307718934e-14	E_d13	RSP_d0	1.08701153508033e-05	3.268048490330873e-05
159	Methanomethylophilaceae	1.7908282307718934e-14	E_d13	E_d7	0.24924367605626552	0.3034270838945841
160	Methanomethylophilaceae	1.7908282307718934e-14	E_d13	FR_d13	0.00041436244802672085	0.0008287248960534417
161	Methanomethylophilaceae	1.7908282307718934e-14	E_d13	FL_d7	0.4354244879007063	0.5079952358841574
162	Methanomethylophilaceae	1.7908282307718934e-14	RSP_d0	E_d7	2.196875999764652e-07	3.075626399670513e-06
163	Methanomethylophilaceae	1.7908282307718934e-14	RSP_d0	FR_d13	0.013565752565828568	0.022343592461364702
164	Methanomethylophilaceae	1.7908282307718934e-14	RSP_d0	FL_d7	8.266595040269382e-07	5.786616528188568e-06
165	Methanomethylophilaceae	1.7908282307718934e-14	E_d7	FR_d13	1.1667878437255687e-06	6.534011924863184e-06
166	Methanomethylophilaceae	1.7908282307718934e-14	E_d7	FL_d7	0.7097100921787332	0.7359956511483159
167	Methanomethylophilaceae	1.7908282307718934e-14	FR_d13	FL_d7	9.363897967539244e-06	3.268048490330873e-05
