	Feature	KW	Group1	Group2	p	q
71	uncl. bact. (F082)	2.9490290421777633e-21	FL_d13	E_d7	0.9490439717577935	0.9490439717577935
72	uncl. bact. (F082)	2.9490290421777633e-21	FL_d13	FR_d13	6.2073611944678304e-12	8.690305672254963e-11
73	uncl. bact. (F082)	2.9490290421777633e-21	FL_d13	FL_d7	0.7134818833917368	0.7683651051911011
74	uncl. bact. (F082)	2.9490290421777633e-21	E_d13	RSP_d0	0.0006434343309276467	0.0013858585589210852
75	uncl. bact. (F082)	2.9490290421777633e-21	E_d13	E_d7	0.3379454678741797	0.5161731866452083
76	uncl. bact. (F082)	2.9490290421777633e-21	E_d13	FR_d13	4.766661103052609e-09	3.3366627721368265e-08
77	uncl. bact. (F082)	2.9490290421777633e-21	E_d13	FL_d7	0.598095405606698	0.7281161459559803
78	uncl. bact. (F082)	2.9490290421777633e-21	RSP_d0	E_d7	4.262413771051991e-05	0.0001326084284327286
79	uncl. bact. (F082)	2.9490290421777633e-21	RSP_d0	FR_d13	0.9147172504701301	0.948595667154209
80	uncl. bact. (F082)	2.9490290421777633e-21	RSP_d0	FL_d7	0.000147003497172791	0.0003741907200761953
81	uncl. bact. (F082)	2.9490290421777633e-21	E_d7	FR_d13	1.589526688007715e-12	4.450674726421602e-11
82	uncl. bact. (F082)	2.9490290421777633e-21	E_d7	FL_d7	0.662309595099652	0.7454093592680551
83	uncl. bact. (F082)	2.9490290421777633e-21	FR_d13	FL_d7	5.1503655837580476e-11	4.807007878174178e-10
84	Limosilactobacillus	9.235502379968046e-24	RF_d0	SAM_d13	1.2548161703375024e-08	7.026970553890013e-08
85	Limosilactobacillus	9.235502379968046e-24	RF_d0	FL_d13	0.0034240060820138613	0.006391478019759208
86	Limosilactobacillus	9.235502379968046e-24	RF_d0	E_d13	0.0008617681738283464	0.002010792405599475
87	Limosilactobacillus	9.235502379968046e-24	RF_d0	RSP_d0	0.957512340221699	0.957512340221699
88	Limosilactobacillus	9.235502379968046e-24	RF_d0	E_d7	0.032212667841734995	0.05010859442047665
89	Limosilactobacillus	9.235502379968046e-24	RF_d0	FR_d13	3.446213555347705e-12	4.824698977486787e-11
90	Limosilactobacillus	9.235502379968046e-24	RF_d0	FL_d7	0.09796303432614659	0.1306173791015288
91	Limosilactobacillus	9.235502379968046e-24	SAM_d13	FL_d13	0.0003406574737814282	0.0008671281150799991
92	Limosilactobacillus	9.235502379968046e-24	SAM_d13	E_d13	0.0022956870595854228	0.0045913741191708456
93	Limosilactobacillus	9.235502379968046e-24	SAM_d13	RSP_d0	2.2499300628143234e-07	7.874755219850133e-07
94	Limosilactobacillus	9.235502379968046e-24	SAM_d13	E_d7	2.6444408242538307e-06	8.227149231011918e-06
95	Limosilactobacillus	9.235502379968046e-24	SAM_d13	FR_d13	0.23866348435085738	0.278440731742667
96	Limosilactobacillus	9.235502379968046e-24	SAM_d13	FL_d7	9.251634992033518e-08	4.317429662948975e-07
97	Limosilactobacillus	9.235502379968046e-24	FL_d13	E_d13	0.5985488708094008	0.6207173475060452
98	Limosilactobacillus	9.235502379968046e-24	FL_d13	RSP_d0	0.0070258541038718016	0.012295244681775654
99	Limosilactobacillus	9.235502379968046e-24	FL_d13	E_d7	0.29196643984460224	0.3270024126259545
100	Limosilactobacillus	9.235502379968046e-24	FL_d13	FR_d13	1.5806074347035305e-07	6.322429738814122e-07
101	Limosilactobacillus	9.235502379968046e-24	FL_d13	FL_d7	0.09108886910084485	0.12752441674118278
102	Limosilactobacillus	9.235502379968046e-24	E_d13	RSP_d0	0.002210576326442707	0.0045913741191708456
103	Limosilactobacillus	9.235502379968046e-24	E_d13	E_d7	0.11250966120255486	0.1431941142577971
104	Limosilactobacillus	9.235502379968046e-24	E_d13	FR_d13	3.5697736224408264e-06	9.995366142834313e-06
105	Limosilactobacillus	9.235502379968046e-24	E_d13	FL_d7	0.02622407685720869	0.04319259717657902
106	Limosilactobacillus	9.235502379968046e-24	RSP_d0	E_d7	0.046961190409957596	0.06920596481467435
107	Limosilactobacillus	9.235502379968046e-24	RSP_d0	FR_d13	4.757080307309792e-10	3.3299562151168547e-09
108	Limosilactobacillus	9.235502379968046e-24	RSP_d0	FL_d7	0.12137730484998252	0.14776367546954394
109	Limosilactobacillus	9.235502379968046e-24	E_d7	FR_d13	5.578380530742832e-11	5.206488495359977e-10
110	Limosilactobacillus	9.235502379968046e-24	E_d7	FL_d7	0.5194610532764035	0.5594195958361268
111	Limosilactobacillus	9.235502379968046e-24	FR_d13	FL_d7	3.0536346902497566e-13	8.55017713269932e-12
112	Prevotella	2.65452293350837e-18	RF_d0	SAM_d13	8.788882941947203e-09	8.202957412484056e-08
113	Prevotella	2.65452293350837e-18	RF_d0	FL_d13	0.023009535363800085	0.04295113267909349
114	Prevotella	2.65452293350837e-18	RF_d0	E_d13	0.00045916686906648447	0.001168788393987415
115	Prevotella	2.65452293350837e-18	RF_d0	RSP_d0	0.1253871462564021	0.1847810576410136
116	Prevotella	2.65452293350837e-18	RF_d0	E_d7	0.06389995755726786	0.10524698891785296
117	Prevotella	2.65452293350837e-18	RF_d0	FR_d13	7.168420523346627e-11	2.0071577465370555e-09
118	Prevotella	2.65452293350837e-18	RF_d0	FL_d7	0.013966535102171572	0.027933070204343144
119	Prevotella	2.65452293350837e-18	SAM_d13	FL_d13	6.152919282780974e-06	2.4611677131123896e-05
120	Prevotella	2.65452293350837e-18	SAM_d13	E_d13	0.0037009803239260192	0.007971342236148348
121	Prevotella	2.65452293350837e-18	SAM_d13	RSP_d0	0.0006942890360673687	0.0016200077508238602
122	Prevotella	2.65452293350837e-18	SAM_d13	E_d7	2.48499082662462e-07	1.1596623857581562e-06
123	Prevotella	2.65452293350837e-18	SAM_d13	FR_d13	0.6414968075639204	0.7464161407105983
124	Prevotella	2.65452293350837e-18	SAM_d13	FL_d7	1.3115795904415926e-05	4.590528566545574e-05
125	Prevotella	2.65452293350837e-18	FL_d13	E_d13	0.11001574265763824	0.17113559968965947
126	Prevotella	2.65452293350837e-18	FL_d13	RSP_d0	0.7806074229735394	0.8406541478176578
127	Prevotella	2.65452293350837e-18	FL_d13	E_d7	0.5678672082965706	0.6913166014045207
128	Prevotella	2.65452293350837e-18	FL_d13	FR_d13	1.993219361319589e-08	1.3952535529237125e-07
129	Prevotella	2.65452293350837e-18	FL_d13	FL_d7	0.8265426664846343	0.857155357835917
130	Prevotella	2.65452293350837e-18	E_d13	RSP_d0	0.16582654986651468	0.22110206648868624
131	Prevotella	2.65452293350837e-18	E_d13	E_d7	0.0285476822643345	0.04995844396258538
132	Prevotella	2.65452293350837e-18	E_d13	FR_d13	0.00016506497353213382	0.0004621819258899747
133	Prevotella	2.65452293350837e-18	E_d13	FL_d7	0.16170997042442337	0.22110206648868624
134	Prevotella	2.65452293350837e-18	RSP_d0	E_d7	0.9101021302756461	0.9101021302756461
135	Prevotella	2.65452293350837e-18	RSP_d0	FR_d13	0.00010160148990432299	0.0003160935241467826
136	Prevotella	2.65452293350837e-18	RSP_d0	FL_d7	0.66644298277732	0.7464161407105983
137	Prevotella	2.65452293350837e-18	E_d7	FR_d13	1.8788070810523808e-10	2.6303299134733332e-09
138	Prevotella	2.65452293350837e-18	E_d7	FL_d7	0.42332571140414665	0.5387781781507321
139	Prevotella	2.65452293350837e-18	FR_d13	FL_d7	4.913559225227538e-08	2.7515931661274214e-07
140	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	RF_d0	SAM_d13	0.05277084031376196	0.08691667816384324
141	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	RF_d0	FL_d13	0.0003242147284581511	0.0010086680440920255
142	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	RF_d0	E_d13	0.01098688684070932	0.02796662104907827
143	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	RF_d0	RSP_d0	0.9744998230155877	0.9744998230155877
144	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	RF_d0	E_d7	0.02612934641509711	0.0562785922786707
145	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	RF_d0	FR_d13	0.06534361612822441	0.1001587348278292
146	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	RF_d0	FL_d7	0.05062158830024713	0.08691667816384324
147	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	SAM_d13	FL_d13	3.9055318582339523e-13	5.467744601527534e-12
148	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	SAM_d13	E_d13	4.234486992535104e-09	2.3713127158196584e-08
149	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	SAM_d13	RSP_d0	0.08846701349959517	0.11795601799946022
150	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	SAM_d13	E_d7	3.7003816135940125e-08	1.480152645437605e-07
151	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	SAM_d13	FR_d13	0.7354485902757064	0.7626874269525844
152	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	SAM_d13	FL_d7	2.633842974552239e-07	9.218450410932838e-07
153	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	FL_d13	E_d13	0.17174371754407902	0.209079308314531
154	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	FL_d13	RSP_d0	0.0010660396151903242	0.0029849109225329076
155	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	FL_d13	E_d7	0.06796485577602696	0.1001587348278292
156	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	FL_d13	FR_d13	1.95617687273299e-15	5.4772952436523725e-14
157	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	FL_d13	FL_d7	0.02945832295032025	0.0589166459006405
158	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	E_d13	RSP_d0	0.020036263973307083	0.046751282604383194
159	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	E_d13	E_d7	0.6590627551427819	0.7381502857599157
160	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	E_d13	FR_d13	1.9395455517311524e-10	1.8102425149490757e-09
161	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	E_d13	FL_d7	0.42762285581945225	0.49889333178936096
162	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	RSP_d0	E_d7	0.04174140898270953	0.07791729676772446
163	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	RSP_d0	FR_d13	0.1112565524759139	0.1415992486057086
164	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	RSP_d0	FL_d7	0.07284735724502471	0.10198630014303459
165	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	E_d7	FR_d13	2.4730239593267495e-09	1.7311167715287248e-08
166	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	E_d7	FL_d7	0.7213458024141004	0.7626874269525844
167	Rikenellaceae (RC9 gut)	2.1722664086694095e-22	FR_d13	FL_d7	2.7767886805784594e-08	1.295834717603281e-07
168	Prevotellaceae	1.0373124492903428e-17	RF_d0	SAM_d13	3.6359382821708174e-05	0.00011311807988975876
169	Prevotellaceae	1.0373124492903428e-17	RF_d0	FL_d13	0.1602737467450579	0.21369832899341054
170	Prevotellaceae	1.0373124492903428e-17	RF_d0	E_d13	0.016133345513478625	0.028233354648587596
171	Prevotellaceae	1.0373124492903428e-17	RF_d0	RSP_d0	0.2980364930497553	0.34770924189138125
172	Prevotellaceae	1.0373124492903428e-17	RF_d0	E_d7	0.5992569203175118	0.6453536064957819
173	Prevotellaceae	1.0373124492903428e-17	RF_d0	FR_d13	8.222314972429942e-07	4.066990728585562e-06
174	Prevotellaceae	1.0373124492903428e-17	RF_d0	FL_d7	0.7558920000005005	0.7765059039349673
175	Prevotellaceae	1.0373124492903428e-17	SAM_d13	FL_d13	0.00039260274374949096	0.0010992876824985746
176	Prevotellaceae	1.0373124492903428e-17	SAM_d13	E_d13	0.025937958061822843	0.042721342690061156
177	Prevotellaceae	1.0373124492903428e-17	SAM_d13	RSP_d0	8.714980132683347e-07	4.066990728585562e-06
178	Prevotellaceae	1.0373124492903428e-17	SAM_d13	E_d7	1.8638704179648245e-06	7.455481671859298e-06
179	Prevotellaceae	1.0373124492903428e-17	SAM_d13	FR_d13	0.4910019559291491	0.549922190640647
180	Prevotellaceae	1.0373124492903428e-17	SAM_d13	FL_d7	4.3829530914544485e-07	3.068067164018114e-06
181	Prevotellaceae	1.0373124492903428e-17	FL_d13	E_d13	0.1931592348313026	0.24583902614893058
182	Prevotellaceae	1.0373124492903428e-17	FL_d13	RSP_d0	0.013744355885498905	0.025656130986264625
183	Prevotellaceae	1.0373124492903428e-17	FL_d13	E_d7	0.24559204490368602	0.29898161988274824
184	Prevotellaceae	1.0373124492903428e-17	FL_d13	FR_d13	2.3692529746001e-06	8.29238541110035e-06
185	Prevotellaceae	1.0373124492903428e-17	FL_d13	FL_d7	0.1494900937712287	0.20928613127972018
186	Prevotellaceae	1.0373124492903428e-17	E_d13	RSP_d0	0.0007642269753093116	0.001945305028060066
187	Prevotellaceae	1.0373124492903428e-17	E_d13	E_d7	0.013175495021223038	0.025656130986264625
188	Prevotellaceae	1.0373124492903428e-17	E_d13	FR_d13	0.0012977818403764683	0.003028157627545093
189	Prevotellaceae	1.0373124492903428e-17	E_d13	FL_d7	0.005794263058427507	0.012479951202766936
190	Prevotellaceae	1.0373124492903428e-17	RSP_d0	E_d7	0.09302455470820536	0.14470486287943055
191	Prevotellaceae	1.0373124492903428e-17	RSP_d0	FR_d13	1.6534626737943344e-08	1.5432318288747122e-07
192	Prevotellaceae	1.0373124492903428e-17	RSP_d0	FL_d7	0.13706785647299735	0.20199473585494346
193	Prevotellaceae	1.0373124492903428e-17	E_d7	FR_d13	7.933156763852831e-10	1.1106419469393963e-08
194	Prevotellaceae	1.0373124492903428e-17	E_d7	FL_d7	0.7765059039349673	0.7765059039349673
195	Prevotellaceae	1.0373124492903428e-17	FR_d13	FL_d7	9.721976614704651e-11	2.7221534521173024e-09
196	Treponema	0.00043882041653670414	RF_d0	SAM_d13	0.0031860049463679607	0.01784162769966058
197	Treponema	0.00043882041653670414	RF_d0	FL_d13	0.00026768780040045226	0.007495258411212663
198	Treponema	0.00043882041653670414	RF_d0	E_d13	0.19634523766482992	0.28935087655869673
199	Treponema	0.00043882041653670414	RF_d0	RSP_d0	0.803656774998514	0.8666128174136867
200	Treponema	0.00043882041653670414	RF_d0	E_d7	0.09384985746325175	0.16423725056069058
201	Treponema	0.00043882041653670414	RF_d0	FR_d13	0.002701014602706597	0.01784162769966058
202	Treponema	0.00043882041653670414	RF_d0	FL_d7	0.005232128041629707	0.024416597527605298
203	Treponema	0.00043882041653670414	SAM_d13	FL_d13	0.3452401313606117	0.4393965308225967
204	Treponema	0.00043882041653670414	SAM_d13	E_d13	0.03145295242771282	0.07339022233132993
205	Treponema	0.00043882041653670414	SAM_d13	RSP_d0	0.018174760831827088	0.05829618670349752
206	Treponema	0.00043882041653670414	SAM_d13	E_d7	0.09198171915788987	0.16423725056069058
207	Treponema	0.00043882041653670414	SAM_d13	FR_d13	0.8088978236741345	0.8666128174136867
208	Treponema	0.00043882041653670414	SAM_d13	FL_d7	0.8356623596489121	0.8666128174136867
209	Treponema	0.00043882041653670414	FL_d13	E_d13	0.0022414495618993282	0.01784162769966058
210	Treponema	0.00043882041653670414	FL_d13	RSP_d0	0.0027577547575852552	0.01784162769966058
211	Treponema	0.00043882041653670414	FL_d13	E_d7	0.009129821021525078	0.03651928408610031
212	Treponema	0.00043882041653670414	FL_d13	FR_d13	0.1888625125275506	0.28935087655869673
213	Treponema	0.00043882041653670414	FL_d13	FL_d7	0.25070848355576525	0.33427797807435367
214	Treponema	0.00043882041653670414	E_d13	RSP_d0	0.3809694690591767	0.46378891885464996
215	Treponema	0.00043882041653670414	E_d13	E_d7	0.6255481340022611	0.7298061563359712
216	Treponema	0.00043882041653670414	E_d13	FR_d13	0.026755255401287346	0.06810428647600415
217	Treponema	0.00043882041653670414	E_d13	FL_d7	0.05159153185383582	0.11112022245441561
218	Treponema	0.00043882041653670414	RSP_d0	E_d7	0.2234968786909578	0.3128956301673409
219	Treponema	0.00043882041653670414	RSP_d0	FR_d13	0.01873806001183849	0.05829618670349752
220	Treponema	0.00043882041653670414	RSP_d0	FL_d7	0.026343697230143338	0.06810428647600415
221	Treponema	0.00043882041653670414	E_d7	FR_d13	0.09160009076357789	0.16423725056069058
222	Treponema	0.00043882041653670414	E_d7	FL_d7	0.13951740791612174	0.22979337774420053
223	Treponema	0.00043882041653670414	FR_d13	FL_d7	0.9965010645377296	0.9965010645377296
224	Christensenellaceae (R-7)	1.1264228995070914e-20	RF_d0	SAM_d13	7.530369389454997e-05	0.0002342781587830443
225	Christensenellaceae (R-7)	1.1264228995070914e-20	RF_d0	FL_d13	0.20699953165148322	0.38639912574943536
226	Christensenellaceae (R-7)	1.1264228995070914e-20	RF_d0	E_d13	0.8225995546717003	0.959699480450317
227	Christensenellaceae (R-7)	1.1264228995070914e-20	RF_d0	RSP_d0	0.9603425747545177	0.9603425747545177
228	Christensenellaceae (R-7)	1.1264228995070914e-20	RF_d0	E_d7	0.9451661485081051	0.9603425747545177
229	Christensenellaceae (R-7)	1.1264228995070914e-20	RF_d0	FR_d13	0.00012073092332735533	0.00033804658531659494
230	Christensenellaceae (R-7)	1.1264228995070914e-20	RF_d0	FL_d7	0.6127108088671723	0.8577951324140413
231	Christensenellaceae (R-7)	1.1264228995070914e-20	SAM_d13	FL_d13	8.514808941109557e-12	1.192073251755338e-10
232	Christensenellaceae (R-7)	1.1264228995070914e-20	SAM_d13	E_d13	4.6426829463483926e-08	2.1665853749625834e-07
233	Christensenellaceae (R-7)	1.1264228995070914e-20	SAM_d13	RSP_d0	0.0002996532553556188	0.0007627537409052116
234	Christensenellaceae (R-7)	1.1264228995070914e-20	SAM_d13	E_d7	2.6593775532305113e-07	9.30782143630679e-07
235	Christensenellaceae (R-7)	1.1264228995070914e-20	SAM_d13	FR_d13	0.5610575801933628	0.826821697127061
236	Christensenellaceae (R-7)	1.1264228995070914e-20	SAM_d13	FL_d7	3.489246899122281e-09	2.442472829385597e-08
237	Christensenellaceae (R-7)	1.1264228995070914e-20	FL_d13	E_d13	0.17767285255890175	0.3553457051178035
238	Christensenellaceae (R-7)	1.1264228995070914e-20	FL_d13	RSP_d0	0.2808869917164759	0.49155223550383287
239	Christensenellaceae (R-7)	1.1264228995070914e-20	FL_d13	E_d7	0.0801362073332919	0.1726010619486287
240	Christensenellaceae (R-7)	1.1264228995070914e-20	FL_d13	FR_d13	5.375683215492427e-13	1.50519130033788e-11
241	Christensenellaceae (R-7)	1.1264228995070914e-20	FL_d13	FL_d7	0.3177576812128352	0.5233655925858463
242	Christensenellaceae (R-7)	1.1264228995070914e-20	E_d13	RSP_d0	0.8851543740263983	0.9603425747545177
243	Christensenellaceae (R-7)	1.1264228995070914e-20	E_d13	E_d7	0.7004084166248163	0.8696157722085311
244	Christensenellaceae (R-7)	1.1264228995070914e-20	E_d13	FR_d13	1.5229012517276017e-08	8.528247009674569e-08
245	Christensenellaceae (R-7)	1.1264228995070914e-20	E_d13	FL_d7	0.7143272414570077	0.8696157722085311
246	Christensenellaceae (R-7)	1.1264228995070914e-20	RSP_d0	E_d7	0.9048764519945178	0.9603425747545177
247	Christensenellaceae (R-7)	1.1264228995070914e-20	RSP_d0	FR_d13	0.0005292202837270458	0.0012348473286964404
248	Christensenellaceae (R-7)	1.1264228995070914e-20	RSP_d0	FL_d7	0.6911859299838675	0.8696157722085311
249	Christensenellaceae (R-7)	1.1264228995070914e-20	E_d7	FR_d13	1.0992604937061346e-07	4.3970419748245385e-07
250	Christensenellaceae (R-7)	1.1264228995070914e-20	E_d7	FL_d7	0.4468751298749817	0.6951390909166382
251	Christensenellaceae (R-7)	1.1264228995070914e-20	FR_d13	FL_d7	6.401978057334983e-10	5.975179520179318e-09
252	Streptococcus	2.2812321880868067e-12	RF_d0	SAM_d13	4.614639380793855e-09	1.2920990266222795e-07
