# Constructed from biom file
#OTU ID	AB1000	AB1001	AB1002	AB1003	AB1004	AB1005	AB1006	AB1007	AB1008	AB1009	AB1010	AB1011	AB1012	AB1013	AB1014	AB1015	AB1016	AB1017	AB1018	AB1019	AB1020	AB1021	AB1022	AB1023	AB1024	AB1025	AB1026	AB1027	AB1028	AB1029	AB1030	AB1031	AB1032	AB1033	AB1034	AB1035	AB1036	AB1037	AB1038	AB1039	AB1040	AB1041	AB1042	AB1043	AB1044	AB1045	AB1046	AB1047	AB1048	AB1049	AB1050	AB1051	AB1052	AB1053	AB1054	AB1055	AB1056	AB1057	AB1058	AB1059	AB1060	AB1061	AB1062	AB1063	AB1064	AB1065	AB1066	AB1067	AB1068	AB1069	AB1070	AB1071	AB1072	AB1073	AB1074	AB1075	AB1076	AB2000	AB2001	AB2002	AB2003	AB2004	AB2005	AB2006	AB2007	AB2008	AB2009	AB2010	AB2011	AB2012	AB2013	AB2014	AB2015	AB2016	AB2017	AB2018	AB2019	AB2020	AB2021	AB2022	AB2023	AB2024	AB2025	AB2026	AB2027	AB2028	AB2029	AB2030	AB2031	AB2032	AB2033	AB2034	AB2035	AB2036	AB2037	AB2038	AB2039	AB2040	AB2041	AB2042	AB2043	AB2044	AB2045	AB2046	AB2047	AB2048	AB2049	AB2050	AB2051	AB2052	AB2053	AB2054	AB2055	AB2056	AB2057	AB2058	AB2059	AB2060	AB2061	AB2062	AB2063	AB2064	AB2065	AB2066	AB2067	AB2068	AB2069	AB2070	AB2071	AB2072	AB2073	AB2074	AB2075	AB2076
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_UCG-001;g__Bacteroidales_UCG-001	0.01114817415730337	0.010236664162283996	0.018271857923497267	0.0014005602240896359	0.0014678129586915495	0.0033073242783289987	0.004328112118713932	0.00044802867383512545	0.0011629409484429512	0.0003978691894520457	0.001723523118982527	0.0005056342097659636	0.001213550154294234	0.0006052570901544847	0.0005179295006550285	0.0007154050555290591	0.0035981897766896656	0.0001136395920338646	0.00046936491316749106	0.0011876103354196757	0.0013778171439818914	0.001227273524203587	0.0017917312937904477	0.0	0.0	0.0024799829944023243	0.0005000312519532471	0.0005287461665902922	0.0010629084324068972	0.000790179201354593	0.0009746192893401015	0.0008456334563345634	0.0009994077583654131	0.0009023729970977733	0.00039700044111160124	0.0007080063720573485	0.0015252427678072093	0.0006184546878865341	0.0005375454846179292	0.0012037037037037038	0.0013557650828865471	0.0017639600904029546	0.0020977798496591106	0.002065315606041048	0.0006196554715578138	0.0013197154005049345	0.0022491634209227057	0.0017807626752143276	0.0005863383172090296	0.0032286061447665336	0.002404809619238477	0.0037458795325142342	0.002629172382258802	0.00341033656773984	0.0034419750987974332	0.0030130073732944664	0.0037822261102248753	0.0010185028008827025	0.0014377601210745364	0.0015748031496062992	0.0029516385378036782	0.001996081765423428	0.0022138022052875816	0.0017026886002251944	0.0016946327369707745	0.0018213093190326823	0.001436455734482498	0.001828223195581794	0.0014372051886792452	0.0040761377659773385	0.0036928511219042268	0.0023346434210084316	0.0	0.0024825874077649816	0.003755003719579156	0.0026372660342112012	0.0032943995208146153	0.008989547038327526	0.009234972677595628	0.015860701663649685	0.007041466413322902	0.01066839561475893	0.0070766989280882505	0.006055424948350787	0.00033304469459801507	8.543357539513029e-05	0.00044000676933491283	0.0	0.0008151216073316884	0.00020431617928744732	0.00013607293509320997	0.0	0.000185411799606927	0.0	0.0005708780818496449	0.0	0.00027999004479840715	0.0001342912777815081	0.00017207557559280036	0.0002529267235149588	0.0	0.0	0.0001624484226258163	8.872327211427557e-05	0.0007452953232718465	0.0009518370454978108	0.00035606899825921826	0.0005504902804059866	0.0003524712148507872	0.0006839685374472774	0.0005417900744058369	0.0003906609063333027	0.0005290511312358012	0.0009399968666771111	0.0015775764023920461	0.0013545398933846018	0.0020674052114214385	0.0017566638661880394	0.00374074977636822	0.0026702269692923898	0.002639876805749065	0.0024051803885291397	0.0022308781869688384	0.0030231498736903134	0.003057982525814138	0.004694835680751174	0.007548202901951582	0.008227374719521317	0.010771591127021671	0.00925709840528977	0.008632091890010442	0.0052398654629137904	0.0	0.005960568546538285	0.0010618102255542327	0.0017862813591616386	0.0019189135996851014	0.001986241643251623	0.001951371814385513	0.0025213429468748617	0.0008648943918426802	0.001991546090066656	0.0024179826263470553	0.0015818017475143116	0.001862558690000388	0.0023304680038204392	0.005477951246233908	0.007096187962442127	0.007564228806731716	0.007228915662650603	0.005855832512825828	0.0054917623564653024	0.003740461822353	0.0043551559426805286
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_BD2-2;g__Bacteroidetes_BD2-2	0.0	0.0	0.007172131147540984	0.0	0.0	0.00019265966669877662	0.00016488046166529267	0.0	0.0	0.0001326230631506819	0.000396212211260351	0.0	0.00010401858465379148	0.0	9.139932364500503e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00017532478917194102	0.0002139380649302027	0.0	0.0	0.00010628498547438532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021949613442918812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.718398333837214e-05	0.0	0.0	0.0	0.0	0.00022461814914645105	0.0005574912891986063	0.0	0.001939487975174554	0.0005029618866659216	0.0	0.00031220730565095225	0.0	0.0	0.00011391143386017371	0.00033846674564224065	0.0	0.0001982728234050053	0.0	0.00013607293509320997	0.0	0.0	0.0	0.0	0.0	0.00043554006968641115	0.0	0.0	0.0	0.0002044153720359771	0.0	0.0003248968452516326	0.0	0.0	0.000266514372739387	0.00023737933217281214	0.0	0.0	0.0	0.00018059669146861228	0.00011490026656861844	0.0	0.0	0.0	0.0	0.00015603058199407084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015885623510722796	0.0	0.0	0.0	0.0	0.0003500583430571762	0.0	7.080899274207824e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010220072221843701	0.0002596631797611099	0.0	0.0	0.0	0.0	0.0001577923102547469	0.0002674225811627534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001232513711715043	0.0	0.0	0.00019362333806634827	0.0	0.0	0.0	0.0003307130682540894	0.00035831786051662923	0.0006596077069953133	0.0	0.0007117171111777046	0.0004572473708276177	0.0004871909382485486	0.0012748055921471975	0.0005389118879063273	0.0009519888848865333	0.0	0.0	0.0	0.0	0.0003696447713747089	0.00012771935799736048	0.0002471644742262379	0.0	0.0	0.0	0.000304703865930299	0.00029481132075471697	0.0007479151864178602	0.0	0.0006046558500453492	0.0	0.000793048755258258	0.0008856140848064048	0.00040291564411560016	0.0008235998802036538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4429174037283984e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002568147631801005	0.00039325351743423927	0.0	0.00019094172458565645	0.0	0.0	0.0003666495563540368	0.0	0.0004603399433427762	0.0006626081914937673	0.0	0.00027850720140049334	0.0004693183151472486	0.0	0.0004155213194400051	0.0006223259432127576	0.0006961364427427776	0.00047796070100902815	0.0	0.0004890722909980131	0.0	0.00031756113051762465	0.0	0.0	0.0	0.0	0.0003641660597232338	0.00036579417980816127	0.0	0.0004142814100632721	0.0	0.00030563514804202483	0.0	0.00021634719397689412	0.0004475875033569063	0.00048192771084337347	0.0	0.0004493260109835247	0.00064834671587452	0.0004214667041303737
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__F082	0.01913623595505618	0.03681442524417731	0.05003415300546448	0.0285204991087344	0.020549381421681695	0.09533442507144463	0.056760098928277	0.02247610513739546	0.027962269027006072	0.016069494485090957	0.024802884424897975	0.010281228931907926	0.008772233972469748	0.005994927369149181	0.014288760929835786	0.00487156775907883	0.010238148230580904	0.007102474502116538	0.004007654258583962	0.02590274434280212	0.04372929173637765	0.016813647281589145	0.03390918329143713	0.0	0.0	0.007085665698292354	0.027751734483405212	0.016673129119813883	0.016258562317927723	0.016452659799633132	0.010030456852791879	0.010839483394833949	0.015213206988451288	0.018827890642148137	0.015835906484340537	0.017346156115405038	0.01926890029996441	0.16723014760451885	0.15241481971551438	0.12444444444444444	0.13138596166882358	0.1185711923267736	0.11159023366936659	0.17651994320382083	0.14692031230635766	0.16743171907275647	0.13988699325250975	0.1875143097000687	0.12013420632593895	0.1490713417809408	0.04909819639278557	0.11080311657177105	0.10570035055631763	0.12780642280053592	0.05864105723877109	0.14129289861107708	0.1258940976689137	0.17467323035138346	0.18346575860764283	0.11653543307086614	0.14474381291152652	0.12590100913022587	0.10217548639788837	0.15450525911075716	0.16374041560173352	0.14556983372120477	0.1330233613064187	0.1653780232336698	0.1479952830188679	0.13125911521633446	0.04343114036848232	0.09800463569485035	0.0	0.13599062133645956	0.09341457366537957	0.13098421303248967	0.1262353998203055	0.027665505226480838	0.0373224043715847	0.03861736057236445	0.0358779479155024	0.035011198868324885	0.047767717764595694	0.04302913728004559	0.014554053153933258	0.010565285490531113	0.01990184464376375	0.005222027461291265	0.008856186112090237	0.005031285914953391	0.014233229010749762	0.008296044681059543	0.006971483665220455	0.006405488056864203	0.020694330467049632	0.0023610739235206775	0.022088103534096567	0.005035922916806553	0.015796537839419072	0.013802572626102037	0.010793131643499591	0.009109401255859201	0.013060853179115631	0.008073817762399077	0.028454310734914424	0.03221016561964592	0.0215223927836683	0.02315499741957681	0.022009869194015822	0.022570961735760155	0.031026511594307592	0.02654196157735086	0.02673264245479725	0.028395738680871065	0.2725171515573981	0.2173381106353229	0.1770947105632704	0.17757580386466051	0.1384484020492803	0.1377719312023875	0.22869154994989122	0.23332892824104665	0.18661473087818697	0.1728164989439682	0.18006354249404288	0.22427787061351157	0.10872540967577926	0.1414588143475009	0.14418589784568178	0.15569817191754182	0.169926905673512	0.14629137900513364	0.0	0.1400886443527434	0.2277422053476624	0.14988885360431883	0.14436134619169455	0.16839453541323515	0.12219490301682083	0.13022515150174724	0.20507101238164602	0.19964233457974312	0.15266127347084987	0.1460530280204881	0.14442590508711342	0.18689589302769818	0.1477677348671597	0.15390939379516247	0.13414197475606482	0.12955093099671414	0.16686531585220502	0.16929605591612581	0.12702608348710787	0.1307483375480004
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__uncultured	0.0	0.0	0.0017076502732240437	0.0	0.0	0.0	0.0001236603462489695	0.0	0.0	0.0	0.00011886366337810531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021038974700632922	8.022677434882601e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001290822253775655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004740970605982243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.336196433572963e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.392635683692386e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013143483023001095	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__uncultured	0.006144662921348315	0.006480090157776108	0.00546448087431694	0.0007639419404125286	0.0013979171035157615	0.000931188389044087	0.002431986809563067	0.00012445240939864595	7.752939656286342e-05	0.0	9.905305281508775e-05	4.8155639025329867e-05	0.0007281300925765403	0.00011528706479133042	0.0	0.0	0.00033385265969285556	0.0	0.0	0.00038517091959557054	0.0008857395925597874	0.0002980521415922997	0.0002139380649302027	0.0	0.0	0.0007439948983206972	0.0	0.00021149846663611689	0.0	0.00022576548610131226	0.0	0.0	0.0	0.00031704997195327174	8.82223202470225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008140629372408355	0.00035831786051662923	0.0007290400972053463	0.0002004008016032064	0.0	0.0	0.00056838942795664	0.0	0.0	0.0004888591571038954	0.0	0.0	0.0	0.00018920759857715886	0.0	0.0	0.0	8.33425936215135e-05	0.0	0.00011340440009072352	0.0006474957151018854	0.00022110849056603774	0.0	0.0002809778027535825	0.0	0.0	0.0017240190331701262	0.0007084912678451238	0.0004395443390352002	0.0004117999401018269	0.0	0.0028415300546448087	0.0008188949228514783	0.0	0.0007662383590710833	0.00031220730565095225	0.0	0.0	0.0	0.0	0.0	0.00013218188227000352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018666002986560479	0.0	0.00020649069071136043	0.0	0.0	0.0	0.0	0.00011829769615236744	0.00010647076046740663	0.000266514372739387	0.0001582528881152081	0.0	0.0	0.0	0.00010835801488116738	0.00029874069307840795	0.0002489652382286123	0.00027416575278082405	0.0	0.0	0.0	0.0003055067593370503	0.0	0.0	0.00039109286011097257	0.0005814721818422096	0.00017705382436260624	0.0002070650598418023	0.0005559968228752979	0.0009548818333731201	0.0022292619969494307	0.0003251926766609216	0.0002876686057661574	0.0002722676001555815	0.000591715976331361	0.001009028146574615	0.0	0.001375515818431912	0.0	0.0	0.0	0.0	0.0	0.0	0.0005462490895848507	0.000894163550642172	0.00020896146153616526	0.0002636336245857186	0.0005820495906251212	0.001069723018147087	0.002054231717337716	0.0010384665310890918	0.0001790350013427625	0.0	0.000673679846608281	0.0013479780329505742	0.0006982195401725599	0.0004214667041303737
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae	0.01114817415730337	0.014838467317806161	0.01092896174863388	0.0007639419404125286	0.0019221360173341721	0.002408245833734708	0.006718878812860676	0.005401234567901234	0.02137227031916268	0.009570964390707544	0.015234359522960497	0.0052971202927862854	0.00825214104920079	0.009511182845284759	0.016421411814885902	0.003611092185051441	0.018769938422731655	0.005767209295718628	0.003538289345416471	0.0018937570213448886	0.00879178558540826	0.007275978750635553	0.011766593571161148	0.0	0.0	0.0017005597675901652	0.006781673854615914	0.03066727766223695	0.017872608456027086	0.017242839000987723	0.017421319796954316	0.006150061500615006	0.012881255552265325	0.010633368290125112	0.011601235112483458	0.008909080181721636	0.008744725202094667	0.006308237816442648	0.007732385047965597	0.005277777777777778	0.02452702286312935	0.006118736563585249	0.00541926461161937	0.0037433845359493997	0.007869624488784236	0.002409915079182924	0.004772615063909156	0.0057493194942634	0.010977556272191276	0.006179482728692935	0.020280561122244488	0.005768654480071921	0.0038484987044657827	0.00255775242580488	0.0058216122041388685	0.0009553438012884893	0.002238460350949416	0.009641826515022916	0.007226636398032539	0.008724409448818898	0.015098766366457277	0.005248955753520867	0.006854272212525012	0.004311646939279928	0.011029003222580287	0.0034739788863030795	0.011113631208890905	0.010626547324319177	0.01470371462264151	0.008451441606521821	0.012563721751695902	0.005928986529611341	0.0	0.0037583614923108752	0.008112225016826667	0.002710523424050401	0.004454926624737945	0.015261324041811847	0.0353551912568306	0.015990000861994657	0.008829775343690623	0.013556524814334552	0.005671766052658966	0.0200185224763126	0.0050955838273496305	0.013270682044710238	0.005009307835505162	0.003651767455448437	0.003590941135001762	0.0049802068701315285	0.007973873996462103	0.010713002580265866	0.0040048948715096224	0.003016778246136044	0.0036750276519070895	0.0035294404011391575	0.0027376804380288703	0.007486738736319076	0.0042674742747014485	0.005853447029917618	0.004987735077677842	0.004834763126087085	0.002761623184638877	0.007275308313370597	0.016742527083499693	0.01599086236436322	0.011948093052698212	0.014140719077928781	0.008733453434636171	0.009613557776342289	0.010763562811529293	0.012225388362901001	0.010269816076930258	0.009204135986213379	0.0030817771581612063	0.004282093856506161	0.003978779840848806	0.00798136408768044	0.0031715052451817514	0.006145448833739103	0.004033145119894405	0.006898374520946214	0.004426345609065156	0.013749119973495672	0.007108816521048451	0.010225192965703827	0.008056631076694435	0.011316705147800072	0.004890366298024675	0.009762738234150137	0.003202227636616777	0.01010798371393167	0.0	0.004554485709918997	0.003700247755719296	0.0055176246427437285	0.003985435937807518	0.007218292801085166	0.005463841080279436	0.006944751625602689	0.005325928623452294	0.006096569663469355	0.00614943729663572	0.011750527267249171	0.007372628147918203	0.006532951289398281	0.006071395964575915	0.011336592964389252	0.004789186285918897	0.0077108433734939755	0.0029538270197440016	0.006839740389415876	0.00862799860356092	0.00613468202678655
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;__	0.0027212078651685395	0.0036626596543951916	0.003927595628415301	0.00089126559714795	0.0016076046690431257	0.008477025334746171	0.004534212695795548	0.0234468339307049	0.12598526941465304	0.06759355451913088	0.10030112128055786	0.03197534431281903	0.0055823307097534755	0.04749827069402813	0.127166925631417	0.007358451999727465	0.003932042436382521	0.027273502088127503	0.003971549265263386	0.011683517894398972	0.047567496637470064	0.048266914459035366	0.07022516981333904	0.0	0.0	0.001098278183235315	0.070566910431902	0.034474250061687056	0.03259585859381151	0.033977705658247495	0.0303756345177665	0.01918050430504305	0.01636067515546343	0.01873033680462405	0.017423908248786944	0.01793616142545283	0.015099903401291373	0.017440422198400266	0.006037049288785974	0.006296296296296296	0.006470696986503975	0.0027561876412546165	0.00407901637433716	0.001032657803020524	0.006568347998512827	0.007172366307092036	0.007789785506610346	0.01012490778193289	0.010391217954982247	0.0065266446797431	0.012545090180360721	0.004270302667066227	0.01314586191129401	0.004587714668507166	0.0068839501975948665	0.005168654924919775	0.0065352750475994445	0.006654218299100323	0.003934922436625047	0.002047244094488189	0.007303413305078332	0.0018482238568735445	0.004470177529907617	0.0014280614066404856	0.0025836204022669186	0.004924280751458734	0.0038179481363876918	0.011807274804799086	0.015625	0.011368310833551476	0.008429334082607475	0.009892841546575297	0.0	0.005241017860837183	0.00789967763647313	0.005164645983663602	0.009097035040431268	0.0027874564459930314	0.0042622950819672135	0.0038358762175674513	0.004470772325919302	0.007249793705057173	0.007492975335622854	0.007266509938020945	0.0863584893092653	0.17653424462480422	0.07889659840920629	0.16036736780601812	0.0450079309129362	0.1632997062954923	0.06343720234045448	0.21393343567299214	0.07961582675121445	0.12480370278535416	0.05098654868519642	0.16196480295986174	0.055718018914883025	0.21765258846437924	0.07096396737447087	0.19825841884665413	0.0865494685200327	0.16214144630170102	0.04236654862081289	0.14186851211072665	0.053847587106390905	0.058442794593565585	0.054399430289602785	0.06740065370720798	0.08142085063053184	0.05783333966637535	0.06422018348623854	0.05028035665042743	0.05265614788535151	0.0745339182202726	0.0018343911655721466	0.005680328585161234	0.005968169761273209	0.016650118383869244	0.005489143693583801	0.01103432027016414	0.0027132067170198724	0.00848420774415224	0.00740084985835694	0.0043069532447094876	0.005361397934868944	0.00549057054189544	0.0068833352888263135	0.007219277421872459	0.009141469027680113	0.008168028004667444	0.006613296206056387	0.004779607010090282	0.0	0.005226960110041265	0.005341227195212201	0.006589393458240712	0.012546742767171817	0.009592093789361496	0.012137532685477891	0.011943203432565134	0.00764748725418791	0.008331978540074784	0.007761425714200424	0.0070804459174450135	0.010244072795002133	0.01279847182425979	0.01917282936181868	0.023322227510709188	0.027660907707456807	0.01940854326396495	0.015390993418666114	0.0108836744882676	0.011919605007231559	0.018450875714151917
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.18688553370786518	0.25244177310293014	0.1750341530054645	0.4334097275273746	0.3404976584888516	0.27123270076742767	0.2657873042044518	0.05234468339307049	0.02997803333764052	0.03523352711036449	0.021375648797495938	0.030723297698160453	0.00842550535695711	0.02037698870186765	0.02071718002620114	0.025516113647203107	0.01947473848208324	0.0552288417284582	0.006968263710871213	0.061755737441823146	0.04910933963192599	0.017514946438276908	0.03241161683692571	0.0	0.0	0.012506199957486006	0.0361272579536221	0.03165427050653883	0.027989922053381622	0.03564272611824467	0.028263959390862944	0.042166359163591634	0.03675599644655019	0.0471428919835134	0.03542126157917953	0.03587232285090566	0.04372362601047333	0.05821720128638575	0.06938471716837578	0.09351851851851851	0.07487520798668885	0.12706025026183781	0.12132160130528524	0.10791274041564476	0.08613211054653612	0.11470048198301584	0.09462943661199189	0.07413060622249358	0.06606078373888401	0.05630966846033675	0.06268537074148296	0.05079412646089302	0.06523395823807346	0.08253826478827493	0.09110610631878638	0.07613355216422114	0.10585087222765399	0.060499066372432526	0.08804388951948543	0.08078740157480314	0.07466131839854688	0.12083687576239234	0.0828472902209545	0.10435833356218933	0.08892654739415491	0.09747377651860097	0.09227338020715203	0.062426204532470005	0.0660377358490566	0.054223851015294866	0.051298518845582626	0.05147972723302765	0.0	0.08168402179160059	0.07885507811116228	0.07582139848357203	0.08396975142258162	0.17310104529616724	0.19579234972677595	0.1987328678562193	0.250083826981111	0.2737828598373217	0.27958164221042775	0.20445964237372657	0.037534137081196295	0.019649722340879965	0.05784396683025893	0.009750219106047326	0.031988015509340856	0.006461499169965522	0.033038508640631375	0.01326060685240226	0.0215819334742463	0.01388544507810563	0.04128162129375245	0.006864153056008568	0.04613613738178198	0.006143825958503995	0.04811233093574698	0.014163896516837693	0.027473426001635323	0.011320420978155126	0.04412099158517171	0.01224381155177003	0.034469908701322896	0.04085284599276604	0.037070739040987497	0.030036125924651644	0.03802772773556826	0.03788425732416309	0.04594379830961497	0.05149829947605478	0.04786356704945072	0.04527651574494752	0.08852771765051179	0.10032334178100148	0.10949446091433922	0.10853127625448714	0.11210051232007807	0.1049831147412236	0.10214856640023466	0.09803092374785252	0.11296033994334277	0.13807098190251377	0.10317712470214456	0.07857881753799634	0.07700731354374438	0.08773698416311665	0.08134628907498562	0.06798910929599378	0.08698224852071006	0.09240573552841211	0.0	0.09396301390799328	0.08253161298626081	0.11102731025722451	0.08905727219051368	0.10289700610405969	0.08761659446590954	0.1005883133542708	0.08448652585579024	0.0940497480084539	0.09531627809785367	0.10409761976498945	0.0892864072018936	0.07002865329512895	0.06500502145530905	0.07567824845311756	0.06713812550353594	0.058619934282584885	0.08260351349950769	0.08342486270594109	0.08523265672535035	0.0821391776716306
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06202708084428515	0.04269285437395012	0.04124577263986207	0.03981932723166528	0.04620533564480401	0.020040913976630492	0.05415609868572746	0.03747372269445206	0.03362403760986578	0.02837747607389272	0.03548396261257422	0.00996497815647904	0.04252928903867758	0.04999507922448578	0.035275347581394535	0.02834679360325186	0.0	0.0	0.014950754623396869	0.03068941808863054	0.060065564524657195	0.037044327218329266	0.06555665302666855	0.05380710659898477	0.03578567035670357	0.03623778501628665	0.06636099797575787	0.022143802382002645	0.05410348693138238	0.03457216940363008	0.011585717819741074	0.01186735031425736	0.02	0.013927404942379984	0.02149826360178601	0.015558533884971738	0.013295469213889247	0.02373280456066427	0.03936194629332109	0.01821273794503264	0.033961688163016104	0.01615687807420437	0.025273390036452004	0.040761523046092187	0.021014384177404855	0.03036884621246761	0.0397872599569648	0.015212680066289891	0.028905273987703012	0.01911696598569444	0.01941945340349686	0.017366628830874007	0.014236220472440945	0.014266252932717778	0.019369386020034747	0.01013240240112393	0.013319418888858375	0.016890765640626738	0.024992411211170698	0.017917895214334317	0.02963245096172158	0.019973466981132077	0.02658838487715493	0.03327579978324569	0.025949813564446235	0.0	0.02937728432521895	0.015586807892592723	0.027215120325262812	0.016621743036837375	0.0	0.0	0.0	0.0	0.00047153129788989745	0.0002081382037673015	0.0	0.021581296209951376	0.03440125302577246	0.03090201387713657	0.018094507741747007	0.019364645752555518	0.035244540927084664	0.029446183154170635	0.03370676421595845	0.03771276004004895	0.036945202082816764	0.043814892781960255	0.03709563566438673	0.02302140368342459	0.03269992613979722	0.026981450252951095	0.03176036999566411	0.038675388389206866	0.048023348368267445	0.0327171123168394	0.04303078697542365	0.028188133833745906	0.03510375023795926	0.039761038138946034	0.02852227765353518	0.04511631550090076	0.047345822092183756	0.03427725204074261	0.03145969298648773	0.03778047490119192	0.044336518878270406	0.006567120372748285	0.00852049287774185	0.010805117803089405	0.00824868250210036	0.016264129462470522	0.016885258776407758	0.0060374960279631395	0.012792388000528612	0.01391643059490085	0.007123038058557999	0.0022239872915011914	0.0021882708681467333	0.0044585239938988615	0.004487658937920718	0.007255641500990858	0.007662388175807079	0.002854159415245388	0.007346432996990618	0.0	0.010667889347394162	0.01290260304385598	0.014687202286440139	0.017516236961228105	0.011433000678228854	0.020801623541349568	0.022692086521873756	0.011289147851420248	0.015851081125020323	0.01635869727454551	0.009942753841518529	0.00613092235458461	0.006914995224450812	0.009084269150004565	0.006447146380511444	0.013382866350371498	0.014370208105147865	0.00663315541275846	0.005941088367448827	0.009575582265223679	0.017607942305891168
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae	0.0	0.0	0.0	0.0	0.0	0.0008669685001444948	0.00041220115416323167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011846689895470383	0.0	0.0005602965261615378	0.003017771319995529	0.0021808322527407755	0.001665105630138412	0.001638526750730213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010572221488040175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.652820232311208e-05	0.0	0.0	0.0	0.0	8.846817357455655e-05	0.00022760378732702112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
